Date,Equity,DI_daily,Ret
2023-04-18,103881574.58542411,0.000507880373261882,0.000507880373261882
2023-04-19,103934333.99829958,0.000507880373261882,0.000507880373261882
2023-04-20,103987120.20664537,0.000507880373261882,0.000507880373261882
2023-04-24,104039933.22407036,0.000507880373261882,0.000507880373261882
2023-04-25,104092773.06419034,0.000507880373261882,0.000507880373261882
2023-04-26,104145639.74062805,0.000507880373261882,0.000507880373261882
2023-04-27,104198533.26701312,0.000507880373261882,0.000507880373261882
2023-04-28,104251453.65698211,0.000507880373261882,0.000507880373261882
2023-05-02,104304400.92417851,0.000507880373261882,0.000507880373261882
2023-05-03,104357375.08225274,0.000507880373261882,0.000507880373261882
2023-05-04,104410376.14486215,0.000507880373261882,0.000507880373261882
2023-05-05,104463404.12567101,0.000507880373261882,0.000507880373261882
2023-05-08,104516459.03835057,0.000507880373261882,0.000507880373261882
2023-05-09,104569540.89657897,0.000507880373261882,0.000507880373261882
2023-05-10,104622649.71404135,0.000507880373261882,0.000507880373261882
2023-05-11,104675785.50442977,0.000507880373261882,0.000507880373261882
2023-05-12,104728948.28144324,0.000507880373261882,0.000507880373261882
2023-05-15,104782138.05878775,0.000507880373261882,0.000507880373261882
2023-05-16,104835354.85017623,0.000507880373261882,0.000507880373261882
2023-05-17,104888598.66932859,0.000507880373261882,0.000507880373261882
2023-05-18,104941869.52997167,0.000507880373261882,0.000507880373261882
2023-05-19,104995167.44583936,0.000507880373261882,0.000507880373261882
2023-05-22,105048492.43067245,0.000507880373261882,0.000507880373261882
2023-05-23,105101844.49821874,0.000507880373261882,0.000507880373261882
2023-05-24,105155223.66223301,0.000507880373261882,0.000507880373261882
2023-05-25,105208629.93647702,0.000507880373261882,0.000507880373261882
2023-05-26,105262063.33471952,0.000507880373261882,0.000507880373261882
2023-05-29,105315523.87073627,0.000507880373261882,0.000507880373261882
2023-05-30,105369011.55831002,0.000507880373261882,0.000507880373261882
2023-05-31,105422526.41123049,0.000507880373261882,0.000507880373261882
2023-06-01,105476068.44329444,0.000507880373261882,0.000507880373261882
2023-06-02,105529637.6683056,0.000507880373261882,0.000507880373261882
2023-06-05,105583234.10007478,0.000507880373261882,0.000507880373261882
2023-06-06,105636857.75241973,0.000507880373261882,0.000507880373261882
2023-06-07,105690508.63916524,0.000507880373261882,0.000507880373261882
2023-06-09,105744186.77414313,0.000507880373261882,0.000507880373261882
2023-06-12,105797892.17119226,0.000507880373261882,0.000507880373261882
2023-06-13,105851624.84415849,0.000507880373261882,0.000507880373261882
2023-06-14,105905384.80689472,0.000507880373261882,0.000507880373261882
2023-06-15,105959172.07326089,0.000507880373261882,0.000507880373261882
2023-06-16,106012986.65712398,0.000507880373261882,0.000507880373261882
2023-06-19,106066828.57235801,0.000507880373261882,0.000507880373261882
2023-06-20,106120697.83284405,0.000507880373261882,0.000507880373261882
2023-06-21,106174594.4524702,0.000507880373261882,0.000507880373261882
2023-06-22,106228518.44513164,0.000507880373261882,0.000507880373261882
2023-06-23,106282469.82473062,0.000507880373261882,0.000507880373261882
2023-06-26,106336448.6051764,0.000507880373261882,0.000507880373261882
2023-06-27,106390454.80038534,0.000507880373261882,0.000507880373261882
2023-06-28,106444488.42428087,0.000507880373261882,0.000507880373261882
2023-06-29,106498549.49079347,0.000507880373261882,0.000507880373261882
2023-06-30,106552638.0138607,0.000507880373261882,0.000507880373261882
2023-07-03,106606754.00742722,0.000507880373261882,0.000507880373261882
2023-07-04,106660897.48544474,0.000507880373261882,0.000507880373261882
2023-07-05,106715068.4618721,0.000507880373261882,0.000507880373261882
2023-07-06,106769266.95067519,0.000507880373261882,0.000507880373261882
2023-07-07,106823492.965827,0.000507880373261882,0.000507880373261882
2023-07-10,106877746.52130763,0.000507880373261882,0.000507880373261882
2023-07-11,106932027.63110426,0.000507880373261882,0.000507880373261882
2023-07-12,106986336.3092112,0.000507880373261882,0.000507880373261882
2023-07-13,107040672.56962983,0.000507880373261882,0.000507880373261882
2023-07-14,107095036.4263687,0.000507880373261882,0.000507880373261882
2023-07-17,107149427.89344342,0.000507880373261882,0.000507880373261882
2023-07-18,107203846.98487674,0.000507880373261882,0.000507880373261882
2023-07-19,107258293.71469852,0.000507880373261882,0.000507880373261882
2023-07-20,107312768.09694578,0.000507880373261882,0.000507880373261882
2023-07-21,107367270.14566262,0.000507880373261882,0.000507880373261882
2023-07-24,107421799.87490031,0.000507880373261882,0.000507880373261882
2023-07-25,107476357.29871725,0.000507880373261882,0.000507880373261882
2023-07-26,107530942.43117894,0.000507880373261882,0.000507880373261882
2023-07-27,107585555.28635809,0.000507880373261882,0.000507880373261882
2023-07-28,107640195.8783345,0.000507880373261882,0.000507880373261882
2023-07-31,107694864.22119518,0.000507880373261882,0.000507880373261882
2023-08-01,107749560.32903422,0.000507880373261882,0.000507880373261882
2023-08-02,107804284.21595293,0.000507880373261882,0.000507880373261882
2023-08-03,107857148.7311734,0.00049037490119197,0.00049037490119197
2023-08-04,107910039.16982529,0.00049037490119197,0.00049037490119197
2023-08-07,107962955.54462081,0.00049037490119197,0.00049037490119197
2023-08-08,108015897.8682784,0.00049037490119197,0.00049037490119197
2023-08-09,108068866.15352271,0.00049037490119197,0.00049037490119197
2023-08-10,108121860.41308467,0.00049037490119197,0.00049037490119197
2023-08-11,108174880.65970142,0.00049037490119197,0.00049037490119197
2023-08-14,108227926.90611638,0.00049037490119197,0.00049037490119197
2023-08-15,108280999.16507918,0.00049037490119197,0.00049037490119197
2023-08-16,108334097.44934572,0.00049037490119197,0.00049037490119197
2023-08-17,108387221.77167816,0.00049037490119197,0.00049037490119197
2023-08-18,108440372.14484492,0.00049037490119197,0.00049037490119197
2023-08-21,108493548.58162066,0.00049037490119197,0.00049037490119197
2023-08-22,108546751.09478635,0.00049037490119197,0.00049037490119197
2023-08-23,108599979.69712916,0.00049037490119197,0.00049037490119197
2023-08-24,108653234.40144259,0.00049037490119197,0.00049037490119197
2023-08-25,108706515.22052638,0.00049037490119197,0.00049037490119197
2023-08-28,108759822.16718657,0.00049037490119197,0.00049037490119197
2023-08-29,108813155.25423546,0.00049037490119197,0.00049037490119197
2023-08-30,108866514.49449164,0.00049037490119197,0.00049037490119197
2023-08-31,108919899.90077999,0.00049037490119197,0.00049037490119197
2023-09-01,108973311.48593168,0.00049037490119197,0.00049037490119197
2023-09-04,109026749.26278415,0.00049037490119197,0.00049037490119197
2023-09-05,109080213.24418117,0.00049037490119197,0.00049037490119197
2023-09-06,109133703.44297278,0.00049037490119197,0.00049037490119197
2023-09-08,109187219.87201534,0.00049037490119197,0.00049037490119197
2023-09-11,109240762.54417151,0.00049037490119197,0.00049037490119197
2023-09-12,109294331.47231025,0.00049037490119197,0.00049037490119197
2023-09-13,109347926.66930681,0.00049037490119197,0.00049037490119197
2023-09-14,109401548.14804283,0.00049037490119197,0.00049037490119197
2023-09-15,109455195.92140618,0.00049037490119197,0.00049037490119197
2023-09-18,109508870.00229108,0.00049037490119197,0.00049037490119197
2023-09-19,109562570.4035981,0.00049037490119197,0.00049037490119197
2023-09-20,109616297.13823411,0.00049037490119197,0.00049037490119197
2023-09-21,109668122.86969173,0.0004727922107445881,0.0004727922107445881
2023-09-22,109719973.1039515,0.0004727922107445881,0.0004727922107445881
2023-09-25,109771847.85259815,0.0004727922107445881,0.0004727922107445881
2023-09-26,109823747.1272219,0.0004727922107445881,0.0004727922107445881
2023-09-27,109875670.93941844,0.0004727922107445881,0.0004727922107445881
2023-09-28,109927619.30078892,0.0004727922107445881,0.0004727922107445881
2023-09-29,109979592.22294003,0.0004727922107445881,0.0004727922107445881
2023-10-02,110031589.7174839,0.0004727922107445881,0.0004727922107445881
2023-10-03,110083611.79603817,0.0004727922107445881,0.0004727922107445881
2023-10-04,110135658.47022596,0.0004727922107445881,0.0004727922107445881
2023-10-05,110187729.7516759,0.0004727922107445881,0.0004727922107445881
2023-10-06,110239825.65202212,0.0004727922107445881,0.0004727922107445881
2023-10-09,110291946.18290424,0.0004727922107445881,0.0004727922107445881
2023-10-10,110344091.35596739,0.0004727922107445881,0.0004727922107445881
2023-10-11,110396261.18286218,0.0004727922107445881,0.0004727922107445881
2023-10-13,110448455.67524476,0.0004727922107445881,0.0004727922107445881
2023-10-16,110500674.8447768,0.0004727922107445881,0.0004727922107445881
2023-10-17,110552918.70312543,0.0004727922107445881,0.0004727922107445881
2023-10-18,110605187.26196335,0.0004727922107445881,0.0004727922107445881
2023-10-19,110657480.53296876,0.0004727922107445881,0.0004727922107445881
2023-10-20,110709798.52782537,0.0004727922107445881,0.0004727922107445881
2023-10-23,110762141.25822243,0.0004727922107445881,0.0004727922107445881
2023-10-24,110814508.73585472,0.0004727922107445881,0.0004727922107445881
2023-10-25,110866900.97242251,0.0004727922107445881,0.0004727922107445881
2023-10-26,110919317.97963166,0.0004727922107445881,0.0004727922107445881
2023-10-27,110971759.76919353,0.0004727922107445881,0.0004727922107445881
2023-10-30,111024226.35282503,0.0004727922107445881,0.0004727922107445881
2023-10-31,111076717.7422486,0.0004727922107445881,0.0004727922107445881
2023-11-01,111129233.94919221,0.0004727922107445881,0.0004727922107445881
2023-11-03,111179812.37705645,0.0004551316162888508,0.0004551316162888508
2023-11-06,111230413.82476231,0.0004551316162888508,0.0004551316162888508
2023-11-07,111281038.30278686,0.0004551316162888508,0.0004551316162888508
2023-11-08,111331685.82161191,0.0004551316162888508,0.0004551316162888508
2023-11-09,111382356.39172406,0.0004551316162888508,0.0004551316162888508
2023-11-10,111433050.02361469,0.0004551316162888508,0.0004551316162888508
2023-11-13,111483766.72777994,0.0004551316162888508,0.0004551316162888508
2023-11-14,111534506.51472072,0.0004551316162888508,0.0004551316162888508
2023-11-16,111585269.39494275,0.0004551316162888508,0.0004551316162888508
2023-11-17,111636055.3789565,0.0004551316162888508,0.0004551316162888508
2023-11-20,111686864.47727723,0.0004551316162888508,0.0004551316162888508
2023-11-21,111737696.70042501,0.0004551316162888508,0.0004551316162888508
2023-11-22,111788552.05892467,0.0004551316162888508,0.0004551316162888508
2023-11-23,111839430.56330584,0.0004551316162888508,0.0004551316162888508
2023-11-24,111890332.22410294,0.0004551316162888508,0.0004551316162888508
2023-11-27,111941257.05185519,0.0004551316162888508,0.0004551316162888508
2023-11-28,111992205.05710661,0.0004551316162888508,0.0004551316162888508
2023-11-29,112043176.25040601,0.0004551316162888508,0.0004551316162888508
2023-11-30,112094170.642307,0.0004551316162888508,0.0004551316162888508
2023-12-01,112145188.24336798,0.0004551316162888508,0.0004551316162888508
2023-12-04,112196229.06415221,0.0004551316162888508,0.0004551316162888508
2023-12-05,112247293.1152277,0.0004551316162888508,0.0004551316162888508
2023-12-06,112298380.40716729,0.0004551316162888508,0.0004551316162888508
2023-12-07,112349490.95054862,0.0004551316162888508,0.0004551316162888508
2023-12-08,112400624.75595418,0.0004551316162888508,0.0004551316162888508
2023-12-11,112451781.83397123,0.0004551316162888508,0.0004551316162888508
2023-12-12,112502962.19519189,0.0004551316162888508,0.0004551316162888508
2023-12-13,112554165.85021307,0.0004551316162888508,0.0004551316162888508
2023-12-14,112603396.18953483,0.000437392423015881,0.000437392423015881
2023-12-15,112652648.061834,0.000437392423015881,0.000437392423015881
2023-12-18,112701921.47652891,0.000437392423015881,0.000437392423015881
2023-12-19,112751216.44304208,0.000437392423015881,0.000437392423015881
2023-12-20,112800532.9708001,0.000437392423015881,0.000437392423015881
2023-12-21,112849871.06923369,0.000437392423015881,0.000437392423015881
2023-12-22,112899230.74777769,0.000437392423015881,0.000437392423015881
2023-12-26,112948612.01587108,0.000437392423015881,0.000437392423015881
2023-12-27,112998014.88295698,0.000437392423015881,0.000437392423015881
2023-12-28,113047439.35848263,0.000437392423015881,0.000437392423015881
2024-01-02,113096885.45189938,0.000437392423015881,0.000437392423015881
2024-01-03,113146353.17266273,0.000437392423015881,0.000437392423015881
2024-01-04,113195842.53023234,0.000437392423015881,0.000437392423015881
2024-01-05,113245353.53407197,0.000437392423015881,0.000437392423015881
2024-01-08,113294886.19364953,0.000437392423015881,0.000437392423015881
2024-01-09,113344440.51843707,0.000437392423015881,0.000437392423015881
2024-01-10,113394016.51791081,0.000437392423015881,0.000437392423015881
2024-01-11,113443614.20155108,0.000437392423015881,0.000437392423015881
2024-01-12,113493233.57884237,0.000437392423015881,0.000437392423015881
2024-01-15,113542874.65927333,0.000437392423015881,0.000437392423015881
2024-01-16,113592537.45233673,0.000437392423015881,0.000437392423015881
2024-01-17,113642221.96752954,0.000437392423015881,0.000437392423015881
2024-01-18,113691928.21435282,0.000437392423015881,0.000437392423015881
2024-01-19,113741656.20231184,0.000437392423015881,0.000437392423015881
2024-01-22,113791405.94091602,0.000437392423015881,0.000437392423015881
2024-01-23,113841177.43967889,0.000437392423015881,0.000437392423015881
2024-01-24,113890970.70811822,0.000437392423015881,0.000437392423015881
2024-01-25,113940785.75575587,0.000437392423015881,0.000437392423015881
2024-01-26,113990622.59211792,0.000437392423015881,0.000437392423015881
2024-01-29,114040481.22673458,0.000437392423015881,0.000437392423015881
2024-01-30,114090361.66914023,0.000437392423015881,0.000437392423015881
2024-01-31,114140263.92887346,0.000437392423015881,0.000437392423015881
2024-02-01,114188154.20761305,0.0004195739267733867,0.0004195739267733867
2024-02-02,114236064.57986495,0.0004195739267733867,0.0004195739267733867
2024-02-05,114283995.05405986,0.0004195739267733867,0.0004195739267733867
2024-02-06,114331945.63863204,0.0004195739267733867,0.0004195739267733867
2024-02-07,114379916.34201929,0.0004195739267733867,0.0004195739267733867
2024-02-08,114427907.17266293,0.0004195739267733867,0.0004195739267733867
2024-02-09,114475918.13900782,0.0004195739267733867,0.0004195739267733867
2024-02-14,114523949.24950239,0.0004195739267733867,0.0004195739267733867
2024-02-15,114572000.5125986,0.0004195739267733867,0.0004195739267733867
2024-02-16,114620071.93675196,0.0004195739267733867,0.0004195739267733867
2024-02-19,114668163.53042151,0.0004195739267733867,0.0004195739267733867
2024-02-20,114716275.30206986,0.0004195739267733867,0.0004195739267733867
2024-02-21,114764407.26016316,0.0004195739267733867,0.0004195739267733867
2024-02-22,114812559.41317113,0.0004195739267733867,0.0004195739267733867
2024-02-23,114860731.76956701,0.0004195739267733867,0.0004195739267733867
2024-02-26,114908924.33782764,0.0004195739267733867,0.0004195739267733867
2024-02-27,114957137.12643337,0.0004195739267733867,0.0004195739267733867
2024-02-28,115005370.14386813,0.0004195739267733867,0.0004195739267733867
2024-02-29,115053623.39861943,0.0004195739267733867,0.0004195739267733867
2024-03-01,115101896.8991783,0.0004195739267733867,0.0004195739267733867
2024-03-04,115150190.65403935,0.0004195739267733867,0.0004195739267733867
2024-03-05,115198504.67170078,0.0004195739267733867,0.0004195739267733867
2024-03-06,115246838.9606643,0.0004195739267733867,0.0004195739267733867
2024-03-07,115295193.52943525,0.0004195739267733867,0.0004195739267733867
2024-03-08,115343568.38652249,0.0004195739267733867,0.0004195739267733867
2024-03-11,115391963.54043847,0.0004195739267733867,0.0004195739267733867
2024-03-12,115440378.99969922,0.0004195739267733867,0.0004195739267733867
2024-03-13,115488814.77282433,0.0004195739267733867,0.0004195739267733867
2024-03-14,115537270.86833698,0.0004195739267733867,0.0004195739267733867
2024-03-15,115585747.29476388,0.0004195739267733867,0.0004195739267733867
2024-03-18,115634244.06063537,0.0004195739267733867,0.0004195739267733867
2024-03-19,115682761.17448537,0.0004195739267733867,0.0004195739267733867
2024-03-20,115731298.64485134,0.0004195739267733867,0.0004195739267733867
2024-03-21,115777785.06213541,0.0004016754138975731,0.0004016754138975731
2024-03-22,115824290.15187038,0.0004016754138975731,0.0004016754138975731
2024-03-25,115870813.92155653,0.0004016754138975731,0.0004016754138975731
2024-03-26,115917356.37869713,0.0004016754138975731,0.0004016754138975731
2024-03-27,115963917.53079845,0.0004016754138975731,0.0004016754138975731
2024-03-28,116010497.38536982,0.0004016754138975731,0.0004016754138975731
2024-04-01,116057095.94992356,0.0004016754138975731,0.0004016754138975731
2024-04-02,116103713.23197499,0.0004016754138975731,0.0004016754138975731
2024-04-03,116150349.23904249,0.0004016754138975731,0.0004016754138975731
2024-04-04,116197003.97864743,0.0004016754138975731,0.0004016754138975731
2024-04-05,116243677.45831421,0.0004016754138975731,0.0004016754138975731
2024-04-08,116290369.68557025,0.0004016754138975731,0.0004016754138975731
2024-04-09,116337080.66794601,0.0004016754138975731,0.0004016754138975731
2024-04-10,116383810.41297494,0.0004016754138975731,0.0004016754138975731
2024-04-11,116430558.92819355,0.0004016754138975731,0.0004016754138975731
2024-04-12,116477326.22114137,0.0004016754138975731,0.0004016754138975731
2024-04-15,116524112.29936093,0.0004016754138975731,0.0004016754138975731
2024-04-16,116570917.17039782,0.0004016754138975731,0.0004016754138975731
2024-04-17,116617740.84180066,0.0004016754138975731,0.0004016754138975731
2024-04-18,116664583.3211211,0.0004016754138975731,0.0004016754138975731
2024-04-19,116711444.6159138,0.0004016754138975731,0.0004016754138975731
2024-04-22,116758324.73373647,0.0004016754138975731,0.0004016754138975731
2024-04-23,116805223.68214989,0.0004016754138975731,0.0004016754138975731
2024-04-24,116852141.46871781,0.0004016754138975731,0.0004016754138975731
2024-04-25,116899078.10100707,0.0004016754138975731,0.0004016754138975731
2024-04-26,116946033.58658755,0.0004016754138975731,0.0004016754138975731
2024-04-29,116993007.93303213,0.0004016754138975731,0.0004016754138975731
2024-04-30,117040001.14791675,0.0004016754138975731,0.0004016754138975731
2024-05-02,117087013.2388204,0.0004016754138975731,0.0004016754138975731
2024-05-03,117134044.21332514,0.0004016754138975731,0.0004016754138975731
2024-05-06,117181094.07901603,0.0004016754138975731,0.0004016754138975731
2024-05-07,117228162.84348118,0.0004016754138975731,0.0004016754138975731
2024-05-08,117275250.51431179,0.0004016754138975731,0.0004016754138975731
2024-05-09,117321304.02735768,0.0003926959255591278,0.0003926959255591278
2024-05-10,117367375.62543051,0.0003926959255591278,0.0003926959255591278
2024-05-13,117413465.31563218,0.0003926959255591278,0.0003926959255591278
2024-05-14,117459573.1050674,0.0003926959255591278,0.0003926959255591278
2024-05-15,117505699.00084367,0.0003926959255591278,0.0003926959255591278
2024-05-16,117551843.01007128,0.0003926959255591278,0.0003926959255591278
2024-05-17,117598005.1398633,0.0003926959255591278,0.0003926959255591278
2024-05-20,117644185.3973356,0.0003926959255591278,0.0003926959255591278
2024-05-21,117690383.78960685,0.0003926959255591278,0.0003926959255591278
2024-05-22,117736600.32379852,0.0003926959255591278,0.0003926959255591278
2024-05-23,117782835.00703487,0.0003926959255591278,0.0003926959255591278
2024-05-24,117829087.84644294,0.0003926959255591278,0.0003926959255591278
2024-05-27,117875358.84915258,0.0003926959255591278,0.0003926959255591278
2024-05-28,117921648.02229646,0.0003926959255591278,0.0003926959255591278
2024-05-29,117967955.37301004,0.0003926959255591278,0.0003926959255591278
2024-05-31,118014280.90843156,0.0003926959255591278,0.0003926959255591278
2024-06-03,118060624.63570209,0.0003926959255591278,0.0003926959255591278
2024-06-04,118106986.5619655,0.0003926959255591278,0.0003926959255591278
2024-06-05,118153366.69436845,0.0003926959255591278,0.0003926959255591278
2024-06-06,118199765.04006043,0.0003926959255591278,0.0003926959255591278
2024-06-07,118246181.6061937,0.0003926959255591278,0.0003926959255591278
2024-06-10,118292616.39992338,0.0003926959255591278,0.0003926959255591278
2024-06-11,118339069.42840736,0.0003926959255591278,0.0003926959255591278
2024-06-12,118385540.69880635,0.0003926959255591278,0.0003926959255591278
2024-06-13,118432030.21828388,0.0003926959255591278,0.0003926959255591278
2024-06-14,118478537.99400629,0.0003926959255591278,0.0003926959255591278
2024-06-17,118525064.03314275,0.0003926959255591278,0.0003926959255591278
2024-06-18,118571608.3428652,0.0003926959255591278,0.0003926959255591278
2024-06-19,118618170.93034844,0.0003926959255591278,0.0003926959255591278
2024-06-20,118664751.80277006,0.0003926959255591278,0.0003926959255591278
2024-06-21,118711350.9673105,0.0003926959255591278,0.0003926959255591278
2024-06-24,118757968.43115298,0.0003926959255591278,0.0003926959255591278
2024-06-25,118804604.20148358,0.0003926959255591278,0.0003926959255591278
2024-06-26,118851258.28549117,0.0003926959255591278,0.0003926959255591278
2024-06-27,118897930.69036746,0.0003926959255591278,0.0003926959255591278
2024-06-28,118944621.42330697,0.0003926959255591278,0.0003926959255591278
2024-07-01,118991330.49150708,0.0003926959255591278,0.0003926959255591278
2024-07-02,119038057.90216796,0.0003926959255591278,0.0003926959255591278
2024-07-03,119084803.66249262,0.0003926959255591278,0.0003926959255591278
2024-07-04,119131567.77968688,0.0003926959255591278,0.0003926959255591278
2024-07-05,119178350.26095943,0.0003926959255591278,0.0003926959255591278
2024-07-08,119225151.11352177,0.0003926959255591278,0.0003926959255591278
2024-07-09,119271970.34458822,0.0003926959255591278,0.0003926959255591278
2024-07-10,119318807.96137595,0.0003926959255591278,0.0003926959255591278
2024-07-11,119365663.97110495,0.0003926959255591278,0.0003926959255591278
2024-07-12,119412538.38099806,0.0003926959255591278,0.0003926959255591278
2024-07-15,119459431.19828095,0.0003926959255591278,0.0003926959255591278
2024-07-16,119506342.43018211,0.0003926959255591278,0.0003926959255591278
2024-07-17,119553272.08393292,0.0003926959255591278,0.0003926959255591278
2024-07-18,119600220.16676754,0.0003926959255591278,0.0003926959255591278
2024-07-19,119647186.685923,0.0003926959255591278,0.0003926959255591278
2024-07-22,119694171.64863917,0.0003926959255591278,0.0003926959255591278
2024-07-23,119741175.06215876,0.0003926959255591278,0.0003926959255591278
2024-07-24,119788196.93372734,0.0003926959255591278,0.0003926959255591278
2024-07-25,119835237.27059329,0.0003926959255591278,0.0003926959255591278
2024-07-26,119882296.08000787,0.0003926959255591278,0.0003926959255591278
2024-07-29,119929373.36922516,0.0003926959255591278,0.0003926959255591278
2024-07-30,119976469.14550212,0.0003926959255591278,0.0003926959255591278
2024-07-31,120023583.41609854,0.0003926959255591278,0.0003926959255591278
2024-08-01,120070716.18827704,0.0003926959255591278,0.0003926959255591278
2024-08-02,120117867.46930315,0.0003926959255591278,0.0003926959255591278
2024-08-05,120165037.26644519,0.0003926959255591278,0.0003926959255591278
2024-08-06,120212225.58697438,0.0003926959255591278,0.0003926959255591278
2024-08-07,120259432.43816479,0.0003926959255591278,0.0003926959255591278
2024-08-08,120306657.8272933,0.0003926959255591278,0.0003926959255591278
2024-08-09,120353901.76163971,0.0003926959255591278,0.0003926959255591278
2024-08-12,120401164.24848665,0.0003926959255591278,0.0003926959255591278
2024-08-13,120448445.29511961,0.0003926959255591278,0.0003926959255591278
2024-08-14,120495744.90882693,0.0003926959255591278,0.0003926959255591278
2024-08-15,120543063.09689984,0.0003926959255591278,0.0003926959255591278
2024-08-16,120590399.8666324,0.0003926959255591278,0.0003926959255591278
2024-08-19,120637755.22532158,0.0003926959255591278,0.0003926959255591278
2024-08-20,120685129.18026716,0.0003926959255591278,0.0003926959255591278
2024-08-21,120732521.73877183,0.0003926959255591278,0.0003926959255591278
